id:ID	:LABEL	label
GO:0015662	MolecularFunction	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism
GO:0016781	MolecularFunction	phosphotransferase activity, paired acceptors
GO:0004518	MolecularFunction	nuclease activity
GO:0008934	MolecularFunction	inositol monophosphate 1-phosphatase activity
GO:0016409	MolecularFunction	palmitoyltransferase activity
GO:0001716	MolecularFunction	L-amino-acid oxidase activity
GO:0004519	MolecularFunction	endonuclease activity
GO:0042165	MolecularFunction	neurotransmitter binding
GO:0016933	MolecularFunction	extracellularly glycine-gated ion channel activity
GO:0008417	MolecularFunction	fucosyltransferase activity
GO:0019239	MolecularFunction	deaminase activity
GO:0004008	MolecularFunction	copper-exporting ATPase activity
GO:0008289	MolecularFunction	lipid binding
GO:0004021	MolecularFunction	L-alanine:2-oxoglutarate aminotransferase activity
GO:0004133	MolecularFunction	glycogen debranching enzyme activity
GO:0004107	MolecularFunction	chorismate synthase activity
GO:0004114	MolecularFunction	3',5'-cyclic-nucleotide phosphodiesterase activity
GO:0004146	MolecularFunction	dihydrofolate reductase activity
GO:0004157	MolecularFunction	dihydropyrimidinase activity
GO:0016418	MolecularFunction	S-acetyltransferase activity
GO:0004347	MolecularFunction	glucose-6-phosphate isomerase activity
GO:0003720	MolecularFunction	telomerase activity
GO:0005198	MolecularFunction	structural molecule activity
GO:0008092	MolecularFunction	cytoskeletal protein binding
GO:0005041	MolecularFunction	low-density lipoprotein particle receptor activity
GO:0004407	MolecularFunction	histone deacetylase activity
GO:0046030	MolecularFunction	inositol trisphosphate phosphatase activity
GO:0003827	MolecularFunction	alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity
GO:0008169	MolecularFunction	C-methyltransferase activity
GO:0003842	MolecularFunction	1-pyrroline-5-carboxylate dehydrogenase activity
GO:0003881	MolecularFunction	CDP-diacylglycerol-inositol 3-phosphatidyltransferase activity
GO:0004508	MolecularFunction	steroid 17-alpha-monooxygenase activity
GO:0004511	MolecularFunction	tyrosine 3-monooxygenase activity
GO:0015925	MolecularFunction	galactosidase activity
GO:0015928	MolecularFunction	fucosidase activity
GO:0004566	MolecularFunction	beta-glucuronidase activity
GO:0003947	MolecularFunction	(N-acetylneuraminyl)-galactosylglucosylceramide N-acetylgalactosaminyltransferase activity
GO:0003953	MolecularFunction	NAD+ nucleosidase activity
GO:0003989	MolecularFunction	acetyl-CoA carboxylase activity
GO:0003999	MolecularFunction	adenine phosphoribosyltransferase activity
GO:0005219	MolecularFunction	ryanodine-sensitive calcium-release channel activity
GO:0004602	MolecularFunction	glutathione peroxidase activity
GO:0015175	MolecularFunction	neutral amino acid transmembrane transporter activity
GO:0004656	MolecularFunction	procollagen-proline 4-dioxygenase activity
GO:0004667	MolecularFunction	prostaglandin-D synthase activity
GO:0019707	MolecularFunction	protein-cysteine S-acyltransferase activity
GO:0005324	MolecularFunction	long-chain fatty acid transporter activity
GO:0004712	MolecularFunction	protein serine/threonine/tyrosine kinase activity
GO:0005367	MolecularFunction	myo-inositol:sodium symporter activity
GO:0004731	MolecularFunction	purine-nucleoside phosphorylase activity
GO:0004733	MolecularFunction	pyridoxamine-phosphate oxidase activity
GO:0004740	MolecularFunction	pyruvate dehydrogenase (acetyl-transferring) kinase activity
GO:0005415	MolecularFunction	nucleoside:sodium symporter activity
GO:0004805	MolecularFunction	trehalose-phosphatase activity
GO:0005509	MolecularFunction	calcium ion binding
GO:0004931	MolecularFunction	extracellularly ATP-gated cation channel activity
GO:0030144	MolecularFunction	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase activity
GO:0015132	MolecularFunction	prostaglandin transmembrane transporter activity
GO:0015229	MolecularFunction	L-ascorbic acid transmembrane transporter activity
GO:0015254	MolecularFunction	glycerol channel activity
GO:0008124	MolecularFunction	4-alpha-hydroxytetrahydrobiopterin dehydratase activity
GO:0015355	MolecularFunction	secondary active monocarboxylate transmembrane transporter activity
GO:0008176	MolecularFunction	tRNA (guanine-N7-)-methyltransferase activity
GO:0015467	MolecularFunction	G-protein activated inward rectifier potassium channel activity
GO:0008401	MolecularFunction	retinoic acid 4-hydroxylase activity
GO:0017099	MolecularFunction	very-long-chain-acyl-CoA dehydrogenase activity
GO:0008609	MolecularFunction	alkylglycerone-phosphate synthase activity
GO:0017161	MolecularFunction	inositol-1,3,4-trisphosphate 4-phosphatase activity
GO:0008705	MolecularFunction	methionine synthase activity
GO:0008802	MolecularFunction	betaine-aldehyde dehydrogenase activity
GO:0008887	MolecularFunction	glycerate kinase activity
GO:0036134	MolecularFunction	12-hydroxyheptadecatrienoic acid synthase activity
GO:0047560	MolecularFunction	3-dehydrosphinganine reductase activity
GO:0046964	MolecularFunction	3'-phosphoadenosine 5'-phosphosulfate transmembrane transporter activity
GO:0047939	MolecularFunction	L-glucuronate reductase activity
GO:0047988	MolecularFunction	hydroxyacid-oxoacid transhydrogenase activity
GO:0050038	MolecularFunction	L-xylulose reductase (NADP+) activity
GO:0050201	MolecularFunction	fucokinase activity
GO:0050262	MolecularFunction	ribosylnicotinamide kinase activity
GO:0050431	MolecularFunction	transforming growth factor beta binding
GO:0050607	MolecularFunction	mycothiol-dependent formaldehyde dehydrogenase activity
GO:0030791	MolecularFunction	arsenite methyltransferase activity
GO:0047102	MolecularFunction	aminomuconate-semialdehyde dehydrogenase activity
GO:0090560	MolecularFunction	2-(3-amino-3-carboxypropyl)histidine synthase activity
GO:0051119	MolecularFunction	sugar transmembrane transporter activity
GO:0035243	MolecularFunction	protein-arginine omega-N symmetric methyltransferase activity
GO:0035673	MolecularFunction	oligopeptide transmembrane transporter activity
GO:0098615	MolecularFunction	dimethyl selenide methyltransferase activity
GO:0033558	MolecularFunction	protein deacetylase activity
GO:0022853	MolecularFunction	active ion transmembrane transporter activity
GO:0022850	MolecularFunction	serotonin-gated cation-selective channel activity
GO:0051787	MolecularFunction	misfolded protein binding
GO:0010420	MolecularFunction	polyprenyldihydroxybenzoate methyltransferase activity
GO:0032454	MolecularFunction	histone demethylase activity (H3-K9 specific)
GO:0036374	MolecularFunction	glutathione hydrolase activity
GO:0034736	MolecularFunction	cholesterol O-acyltransferase activity
GO:0010857	MolecularFunction	calcium-dependent protein kinase activity
GO:0070569	MolecularFunction	uridylyltransferase activity
GO:0080132	MolecularFunction	fatty acid alpha-hydroxylase activity
GO:0051998	MolecularFunction	protein carboxyl O-methyltransferase activity
GO:0052725	MolecularFunction	inositol-1,3,4-trisphosphate 6-kinase activity
GO:0001067	MolecularFunction	regulatory region nucleic acid binding
GO:0035598	MolecularFunction	N6-threonylcarbomyladenosine methylthiotransferase activity
GO:0052650	MolecularFunction	NADP-retinol dehydrogenase activity
GO:0072349	MolecularFunction	modified amino acid transmembrane transporter activity
GO:0016742	MolecularFunction	hydroxymethyl-, formyl- and related transferase activity
GO:0016746	MolecularFunction	transferase activity, transferring acyl groups
GO:0016776	MolecularFunction	phosphotransferase activity, phosphate group as acceptor
GO:0015075	MolecularFunction	ion transmembrane transporter activity
GO:0016799	MolecularFunction	hydrolase activity, hydrolyzing N-glycosyl compounds
GO:0016835	MolecularFunction	carbon-oxygen lyase activity
GO:0008941	MolecularFunction	nitric oxide dioxygenase activity
GO:0016822	MolecularFunction	hydrolase activity, acting on acid carbon-carbon bonds
GO:0016854	MolecularFunction	racemase and epimerase activity
GO:0016859	MolecularFunction	cis-trans isomerase activity
GO:0015293	MolecularFunction	symporter activity
GO:0004702	MolecularFunction	signal transducer, downstream of receptor, with serine/threonine kinase activity
GO:0005160	MolecularFunction	transforming growth factor beta receptor binding
GO:0019205	MolecularFunction	nucleobase-containing compound kinase activity
GO:0004024	MolecularFunction	alcohol dehydrogenase activity, zinc-dependent
GO:0017110	MolecularFunction	nucleoside-diphosphatase activity
GO:0004055	MolecularFunction	argininosuccinate synthase activity
GO:0004061	MolecularFunction	arylformamidase activity
GO:0004089	MolecularFunction	carbonate dehydratase activity
GO:0016416	MolecularFunction	O-palmitoyltransferase activity
GO:0004108	MolecularFunction	citrate (Si)-synthase activity
GO:0004161	MolecularFunction	dimethylallyltranstransferase activity
GO:0004325	MolecularFunction	ferrochelatase activity
GO:0008641	MolecularFunction	ubiquitin-like modifier activating enzyme activity
GO:0042296	MolecularFunction	ISG15 transferase activity
GO:0004368	MolecularFunction	glycerol-3-phosphate dehydrogenase activity
GO:0004370	MolecularFunction	glycerol kinase activity
GO:0030228	MolecularFunction	lipoprotein particle receptor activity
GO:0005087	MolecularFunction	Ran guanyl-nucleotide exchange factor activity
GO:0004493	MolecularFunction	methylmalonyl-CoA epimerase activity
GO:0005342	MolecularFunction	organic acid transmembrane transporter activity
GO:0004523	MolecularFunction	RNA-DNA hybrid ribonuclease activity
GO:0004577	MolecularFunction	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase activity
GO:0003924	MolecularFunction	GTPase activity
GO:0004585	MolecularFunction	ornithine carbamoyltransferase activity
GO:0004605	MolecularFunction	phosphatidate cytidylyltransferase activity
GO:0004616	MolecularFunction	phosphogluconate dehydrogenase (decarboxylating) activity
GO:0015297	MolecularFunction	antiporter activity
GO:0004633	MolecularFunction	phosphopantothenoylcysteine decarboxylase activity
GO:0004634	MolecularFunction	phosphopyruvate hydratase activity
GO:0015173	MolecularFunction	aromatic amino acid transmembrane transporter activity
GO:0004649	MolecularFunction	poly(ADP-ribose) glycohydrolase activity
GO:0005346	MolecularFunction	purine ribonucleotide transmembrane transporter activity
GO:0005362	MolecularFunction	low-affinity glucose:sodium symporter activity
GO:0005451	MolecularFunction	monovalent cation:proton antiporter activity
GO:0005452	MolecularFunction	inorganic anion exchanger activity
GO:0004802	MolecularFunction	transketolase activity
GO:0005464	MolecularFunction	UDP-xylose transmembrane transporter activity
GO:0015018	MolecularFunction	galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity
GO:0015119	MolecularFunction	hexose phosphate transmembrane transporter activity
GO:0008408	MolecularFunction	3'-5' exonuclease activity
GO:0000224	MolecularFunction	peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase activity
GO:0015349	MolecularFunction	thyroid hormone transmembrane transporter activity
GO:0015491	MolecularFunction	cation:cation antiporter activity
GO:0008251	MolecularFunction	tRNA-specific adenosine deaminase activity
GO:0008301	MolecularFunction	DNA binding, bending
GO:0016206	MolecularFunction	catechol O-methyltransferase activity
GO:0016414	MolecularFunction	O-octanoyltransferase activity
GO:0017171	MolecularFunction	serine hydrolase activity
GO:0001517	MolecularFunction	N-acetylglucosamine 6-O-sulfotransferase activity
GO:0008892	MolecularFunction	guanine deaminase activity
GO:0036009	MolecularFunction	protein-glutamine N-methyltransferase activity
GO:0097159	MolecularFunction	organic cyclic compound binding
GO:0047499	MolecularFunction	calcium-independent phospholipase A2 activity
GO:0001758	MolecularFunction	retinal dehydrogenase activity
GO:0046997	MolecularFunction	oxidoreductase activity, acting on the CH-NH group of donors, flavin as acceptor
GO:0047623	MolecularFunction	adenosine-phosphate deaminase activity
GO:0047635	MolecularFunction	alanine-oxo-acid transaminase activity
GO:0047992	MolecularFunction	hydroxylysine kinase activity
GO:0050121	MolecularFunction	N-acylglucosamine 2-epimerase activity
GO:0050145	MolecularFunction	nucleoside phosphate kinase activity
GO:0042910	MolecularFunction	xenobiotic transmembrane transporter activity
GO:0047034	MolecularFunction	15-hydroxyicosatetraenoate dehydrogenase activity
GO:0047198	MolecularFunction	cysteine-S-conjugate N-acetyltransferase activity
GO:0035312	MolecularFunction	5'-3' exodeoxyribonuclease activity
GO:0090422	MolecularFunction	thiamine pyrophosphate transmembrane transporter activity
GO:0051717	MolecularFunction	inositol-1,3,4,5-tetrakisphosphate 3-phosphatase activity
GO:0031544	MolecularFunction	peptidyl-proline 3-dioxygenase activity
GO:0022804	MolecularFunction	active transmembrane transporter activity
GO:0032550	MolecularFunction	purine ribonucleoside binding
GO:0033220	MolecularFunction	amide-transporting ATPase activity
GO:0070001	MolecularFunction	aspartic-type peptidase activity
GO:0140097	MolecularFunction	catalytic activity, acting on DNA
GO:0052642	MolecularFunction	lysophosphatidic acid phosphatase activity
GO:0004372	MolecularFunction	glycine hydroxymethyltransferase activity
GO:0004611	MolecularFunction	phosphoenolpyruvate carboxykinase activity
GO:0016641	MolecularFunction	oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor
GO:0001727	MolecularFunction	lipid kinase activity
GO:0016849	MolecularFunction	phosphorus-oxygen lyase activity
GO:0016884	MolecularFunction	carbon-nitrogen ligase activity, with glutamine as amido-N-donor
GO:0005216	MolecularFunction	ion channel activity
GO:0019003	MolecularFunction	GDP binding
GO:0004000	MolecularFunction	adenosine deaminase activity
GO:0004386	MolecularFunction	helicase activity
GO:0008094	MolecularFunction	DNA-dependent ATPase activity
GO:0004014	MolecularFunction	adenosylmethionine decarboxylase activity
GO:0004043	MolecularFunction	L-aminoadipate-semialdehyde dehydrogenase activity
GO:0004053	MolecularFunction	arginase activity
GO:0008796	MolecularFunction	bis(5'-nucleosyl)-tetraphosphatase activity
GO:0016645	MolecularFunction	oxidoreductase activity, acting on the CH-NH group of donors
GO:0000030	MolecularFunction	mannosyltransferase activity
GO:0004306	MolecularFunction	ethanolamine-phosphate cytidylyltransferase activity
GO:0005381	MolecularFunction	iron ion transmembrane transporter activity
GO:0005024	MolecularFunction	transforming growth factor beta-activated receptor activity
GO:0005096	MolecularFunction	GTPase activator activity
GO:0004441	MolecularFunction	inositol-1,4-bisphosphate 1-phosphatase activity
GO:0004446	MolecularFunction	inositol-hexakisphosphate phosphatase activity
GO:0004473	MolecularFunction	malate dehydrogenase (decarboxylating) (NADP+) activity
GO:0004478	MolecularFunction	methionine adenosyltransferase activity
GO:0004510	MolecularFunction	tryptophan 5-monooxygenase activity
GO:0042500	MolecularFunction	aspartic endopeptidase activity, intramembrane cleaving
GO:0004575	MolecularFunction	sucrose alpha-glucosidase activity
GO:0005262	MolecularFunction	calcium channel activity
GO:0015205	MolecularFunction	nucleobase transmembrane transporter activity
GO:0015299	MolecularFunction	solute:proton antiporter activity
GO:0005280	MolecularFunction	amino acid:proton symporter activity
GO:0004647	MolecularFunction	phosphoserine phosphatase activity
GO:0004690	MolecularFunction	cyclic nucleotide-dependent protein kinase activity
GO:0005338	MolecularFunction	nucleotide-sugar transmembrane transporter activity
GO:0008028	MolecularFunction	monocarboxylic acid transmembrane transporter activity
GO:0004769	MolecularFunction	steroid delta-isomerase activity
GO:0004792	MolecularFunction	thiosulfate sulfurtransferase activity
GO:0019807	MolecularFunction	aspartoacylase activity
GO:0019899	MolecularFunction	enzyme binding
GO:0004855	MolecularFunction	xanthine oxidase activity
GO:0005537	MolecularFunction	mannose binding
GO:0030060	MolecularFunction	L-malate dehydrogenase activity
GO:0015095	MolecularFunction	magnesium ion transmembrane transporter activity
GO:0000048	MolecularFunction	peptidyltransferase activity
GO:0015111	MolecularFunction	iodide transmembrane transporter activity
GO:0015321	MolecularFunction	sodium-dependent phosphate transmembrane transporter activity
GO:0015410	MolecularFunction	manganese-transporting ATPase activity
GO:0000703	MolecularFunction	oxidized pyrimidine nucleobase lesion DNA N-glycosylase activity
GO:0016428	MolecularFunction	tRNA (cytosine-5-)-methyltransferase activity
GO:0017095	MolecularFunction	heparan sulfate 6-O-sulfotransferase activity
GO:0046525	MolecularFunction	xylosylprotein 4-beta-galactosyltransferase activity
GO:0046526	MolecularFunction	D-xylulose reductase activity
GO:0008785	MolecularFunction	alkyl hydroperoxide reductase activity
GO:0046790	MolecularFunction	virion binding
GO:0036130	MolecularFunction	prostaglandin H2 endoperoxidase reductase activity
GO:0047470	MolecularFunction	(1,4)-alpha-D-glucan 1-alpha-D-glucosylmutase activity
GO:0046899	MolecularFunction	nucleoside triphosphate adenylate kinase activity
GO:0047977	MolecularFunction	hepoxilin-epoxide hydrolase activity
GO:0050265	MolecularFunction	RNA uridylyltransferase activity
GO:0050333	MolecularFunction	thiamin-triphosphatase activity
GO:0047057	MolecularFunction	vitamin-K-epoxide reductase (warfarin-sensitive) activity
GO:0035252	MolecularFunction	UDP-xylosyltransferase activity
GO:0051032	MolecularFunction	nucleic acid transmembrane transporter activity
GO:0030971	MolecularFunction	receptor tyrosine kinase binding
GO:0004842	MolecularFunction	ubiquitin-protein transferase activity
GO:0061630	MolecularFunction	ubiquitin protein ligase activity
GO:0061650	MolecularFunction	ubiquitin-like protein conjugating enzyme activity
GO:0071558	MolecularFunction	histone demethylase activity (H3-K27 specific)
GO:0099095	MolecularFunction	ligand-gated anion channel activity
GO:0106019	MolecularFunction	phosphatidylinositol-4,5-bisphosphate phosphatase activity
GO:0140102	MolecularFunction	catalytic activity, acting on a rRNA
GO:0035539	MolecularFunction	8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity
GO:0052825	MolecularFunction	inositol-1,3,4,5,6-pentakisphosphate 1-phosphatase activity
GO:0052840	MolecularFunction	inositol diphosphate tetrakisphosphate diphosphatase activity
GO:0001665	MolecularFunction	alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase activity
GO:0016744	MolecularFunction	transferase activity, transferring aldehyde or ketonic groups
GO:0016887	MolecularFunction	ATPase activity
GO:0016817	MolecularFunction	hydrolase activity, acting on acid anhydrides
GO:0016798	MolecularFunction	hydrolase activity, acting on glycosyl bonds
GO:0016836	MolecularFunction	hydro-lyase activity
GO:0016895	MolecularFunction	exodeoxyribonuclease activity, producing 5'-phosphomonoesters
GO:0016628	MolecularFunction	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor
GO:0008173	MolecularFunction	RNA methyltransferase activity
GO:0016855	MolecularFunction	racemase and epimerase activity, acting on amino acids and derivatives
GO:0016886	MolecularFunction	ligase activity, forming phosphoric ester bonds
GO:0016888	MolecularFunction	endodeoxyribonuclease activity, producing 5'-phosphomonoesters
GO:0008271	MolecularFunction	secondary active sulfate transmembrane transporter activity
GO:0004707	MolecularFunction	MAP kinase activity
GO:0016684	MolecularFunction	oxidoreductase activity, acting on peroxide as acceptor
GO:0004019	MolecularFunction	adenylosuccinate synthase activity
GO:0004058	MolecularFunction	aromatic-L-amino-acid decarboxylase activity
GO:0004082	MolecularFunction	bisphosphoglycerate mutase activity
GO:0004095	MolecularFunction	carnitine O-palmitoyltransferase activity
GO:0015149	MolecularFunction	hexose transmembrane transporter activity
GO:0004104	MolecularFunction	cholinesterase activity
GO:0004310	MolecularFunction	farnesyl-diphosphate farnesyltransferase activity
GO:0004334	MolecularFunction	fumarylacetoacetase activity
GO:0004336	MolecularFunction	galactosylceramidase activity
GO:0004356	MolecularFunction	glutamate-ammonia ligase activity
GO:0003746	MolecularFunction	translation elongation factor activity
GO:0003777	MolecularFunction	microtubule motor activity
GO:0004714	MolecularFunction	transmembrane receptor protein tyrosine kinase activity
GO:0004675	MolecularFunction	transmembrane receptor protein serine/threonine kinase activity
GO:0004423	MolecularFunction	iduronate-2-sulfatase activity
GO:0004435	MolecularFunction	phosphatidylinositol phospholipase C activity
GO:0004465	MolecularFunction	lipoprotein lipase activity
GO:0004499	MolecularFunction	N,N-dimethylaniline monooxygenase activity
GO:0004500	MolecularFunction	dopamine beta-monooxygenase activity
GO:0004551	MolecularFunction	nucleotide diphosphatase activity
GO:0004559	MolecularFunction	alpha-mannosidase activity
GO:0003938	MolecularFunction	IMP dehydrogenase activity
GO:0005237	MolecularFunction	inhibitory extracellular ligand-gated ion channel activity
GO:0004608	MolecularFunction	phosphatidylethanolamine N-methyltransferase activity
GO:0019786	MolecularFunction	Atg8-specific protease activity
GO:0004735	MolecularFunction	pyrroline-5-carboxylate reductase activity
GO:0005461	MolecularFunction	UDP-glucuronic acid transmembrane transporter activity
GO:0004827	MolecularFunction	proline-tRNA ligase activity
GO:0019903	MolecularFunction	protein phosphatase binding
GO:0015152	MolecularFunction	glucose-6-phosphate transmembrane transporter activity
GO:0015168	MolecularFunction	glycerol transmembrane transporter activity
GO:0000104	MolecularFunction	succinate dehydrogenase activity
GO:0000252	MolecularFunction	C-3 sterol dehydrogenase (C-4 sterol decarboxylase) activity
GO:0030366	MolecularFunction	molybdopterin synthase activity
GO:0015367	MolecularFunction	oxoglutarate:malate antiporter activity
GO:0008184	MolecularFunction	glycogen phosphorylase activity
GO:0016174	MolecularFunction	NAD(P)H oxidase activity
GO:0008384	MolecularFunction	IkappaB kinase activity
GO:0016232	MolecularFunction	HNK-1 sulfotransferase activity
GO:0008499	MolecularFunction	UDP-galactose:beta-N-acetylglucosamine beta-1,3-galactosyltransferase activity
GO:0017127	MolecularFunction	cholesterol transporter activity
GO:0017159	MolecularFunction	pantetheine hydrolase activity
GO:0017178	MolecularFunction	diphthine-ammonia ligase activity
GO:0008891	MolecularFunction	glycolate oxidase activity
GO:0052743	MolecularFunction	inositol tetrakisphosphate phosphatase activity
GO:0052834	MolecularFunction	inositol monophosphate phosphatase activity
GO:0047555	MolecularFunction	3',5'-cyclic-GMP phosphodiesterase activity
GO:0046921	MolecularFunction	alpha-(1->6)-fucosyltransferase activity
GO:0046933	MolecularFunction	proton-transporting ATP synthase activity, rotational mechanism
GO:0047756	MolecularFunction	chondroitin 4-sulfotransferase activity
GO:0047969	MolecularFunction	glyoxylate oxidase activity
GO:0050197	MolecularFunction	phytanate-CoA ligase activity
GO:0047263	MolecularFunction	N-acylsphingosine galactosyltransferase activity
GO:0036169	MolecularFunction	3-methoxy-4-hydroxy-5-decaprenylbenzoic acid decarboxylase activity
GO:0044596	MolecularFunction	3-demethylubiquinone-10 3-O-methyltransferase activity
GO:0051033	MolecularFunction	RNA transmembrane transporter activity
GO:0043168	MolecularFunction	anion binding
GO:0051120	MolecularFunction	hepoxilin A3 synthase activity
GO:0034061	MolecularFunction	DNA polymerase activity
GO:0033188	MolecularFunction	sphingomyelin synthase activity
GO:0034062	MolecularFunction	5'-3' RNA polymerase activity
GO:0033925	MolecularFunction	mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase activity
GO:0033819	MolecularFunction	lipoyl(octanoyl) transferase activity
GO:0097472	MolecularFunction	cyclin-dependent protein kinase activity
GO:0070546	MolecularFunction	L-phenylalanine aminotransferase activity
GO:0070573	MolecularFunction	metallodipeptidase activity
GO:0061659	MolecularFunction	ubiquitin-like protein ligase activity
